Order_ID,Product,Vendor,Region,Country,Shipment_Mode,Order_Value_USD,Country_Risk_Index,Risk_Reason_Geo,Natural_Disaster_Risk,Climate_Zone_Detail,Supplier_Credit_Rating,Financial_Risk_Reason,DPO_Impact_Days,Cost_Competitiveness,Is_Late,Delay_Days,Delay_Root_Cause,Order_Accuracy_Rate,Capacity_Utilization,Defect_Rate,Defect_Flag,Defect_Root_Cause,Audit_Status,Regulatory_Compliance,ESG_Score,Responsiveness_Score,Innovation_Index,Collaboration_Index,Relationship_Issue
PO-20249366,Electronics,Asia_Tech_3,Region_Asia_Pacific,Thailand,Sea,93036,45,,Low,Safe Zone,BBB,Stable,40,92,1,7,Customs Hold,100,78,0.003736689034932,0,Perfect,Certified,Pass,98,79,8.5,10.0,Good Standing
PO-20249367,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Brazil,Air,36147,54,,Low,Safe Zone,BB,Merger Uncertainty,66,97,0,0,On Time,100,49,0.0152490323422239,0,Perfect,Certified,Pass,77,78,5.7,4.3,Good Standing
PO-20249368,Consumer Electronics,Asia_Tech_2,Region_Asia_Pacific,South Korea,Air,45559,53,,Low,Safe Zone,A,Stable,44,110,0,0,On Time,97,53,0.0235534911915673,0,Perfect,Pending,Pass,89,89,5.4,6.7,Good Standing
PO-20249369,Raw Materials,US_Supply_Co_5,Region_US_East,Canada,Land,455451,3,,Low,Safe Zone,A,Stable,41,100,0,0,On Time,100,42,0.0028156683155856,0,Perfect,Certified,Pass,99,76,4.0,8.3,Good Standing
PO-20249370,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Air,176083,80,Civil Unrest,High,Earthquake Fault,AA,Stable,53,99,1,9,Labor Strike,100,55,0.0198848573628332,0,Perfect,Certified,Pass,103,83,6.1,6.9,Good Standing
PO-20249371,Furniture,Euro_Ind_1,Region_EU_Central,Poland,Air,389463,28,,Low,Safe Zone,A,Stable,45,111,1,15,Port Congestion,97,65,0.0148126185080247,0,Perfect,Certified,Pass,60,95,5.4,9.8,Good Standing
PO-20249372,Oil/Petroleum,LatAm_Logistics_3,Region_LatAm_South,Colombia,Sea,19845,60,,Low,Safe Zone,A,Stable,81,103,1,17,Port Congestion,100,47,0.0137182084254236,0,Perfect,Certified,Pass,67,76,7.5,3.3,Slow Response
PO-20249373,Soybeans,LatAm_Logistics_2,Region_LatAm_South,Brazil,Sea,458783,66,Port Strike,Low,Safe Zone,A,Stable,43,106,1,16,Machinery Breakdown,98,41,0.0187908631913582,0,Perfect,Certified,Pass,77,95,4.2,3.8,Pricing Conflict
PO-20249374,Medical Devices,US_Supply_Co_5,Region_US_East,Costa Rica,Land,166101,6,,Low,Safe Zone,AAA,Stable,50,98,0,0,On Time,98,55,0.0153302436704043,0,Perfect,Certified,Pass,96,93,8.0,4.3,Good Standing
PO-20249375,Lithium Batteries,Asia_Tech_5,Region_Asia_Pacific,China,Sea,302521,42,,Low,Safe Zone,BBB,Stable,74,94,0,0,On Time,97,73,0.0209758440037861,0,Perfect,Certified,Pass,72,84,9.9,8.0,Good Standing
PO-20249376,Corn/Wheat,LatAm_Logistics_2,Region_LatAm_South,Argentina,Sea,425169,73,Trade Tariffs,High,Earthquake Fault,AAA,Stable,76,102,0,0,On Time,98,58,0.0023037583457669,0,Perfect,Certified,Pass,67,86,6.4,1.2,Lack of Transparency
PO-20249377,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Ghana,Sea,109656,72,Border Closure,High,Flood Plain,AAA,Stable,44,94,1,11,Raw Material Shortage,100,58,0.01742318510336,0,Perfect,Certified,Pass,48,80,1.9,3.3,Lack of Transparency
PO-20249378,Flowers/Agri,LatAm_Logistics_4,Region_LatAm_South,Colombia,Air,323964,55,,Low,Safe Zone,BBB,Stable,85,95,0,0,On Time,98,74,0.0183425490089035,0,Perfect,Certified,Pass,74,67,9.9,2.9,Management Change
PO-20249379,Medical Devices,US_Supply_Co_5,Region_US_East,USA,Air,278969,17,,Low,Safe Zone,A,Stable,84,102,0,0,On Time,98,48,0.0179829650099418,0,Perfect,Certified,Pass,74,89,7.2,1.9,Slow Response
PO-20249380,Auto Parts,US_Supply_Co_4,Region_US_East,Mexico,Land,259628,21,,Low,Safe Zone,AA,Stable,71,93,1,18,Raw Material Shortage,96,61,0.0093191828989297,0,Perfect,Certified,Fail,47,89,9.4,6.1,Good Standing
PO-20249381,Copper,LatAm_Logistics_1,Region_LatAm_South,Chile,Sea,441954,67,Trade Tariffs,Low,Safe Zone,A,Stable,81,93,0,0,On Time,100,66,0.0132077908013768,0,Perfect,Certified,Pass,80,73,4.4,9.1,Good Standing
PO-20249382,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Brazil,Air,148371,83,Civil Unrest,High,Earthquake Fault,BB,Pending Lawsuit,48,99,0,0,On Time,97,57,0.0124566300311789,0,Perfect,Certified,Pass,63,78,2.2,5.8,Good Standing
PO-20249383,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Cameroon,Sea,149526,76,Civil Unrest,High,Monsoon Region,C,Credit Downgrade,32,105,1,10,Raw Material Shortage,95,44,0.0164980752921997,0,Perfect,Certified,Pass,55,73,5.3,4.1,Good Standing
PO-20249384,Furniture,Euro_Ind_3,Region_EU_Central,Poland,Air,257555,17,,Low,Safe Zone,C,Liquidity Crisis,77,99,1,5,Customs Hold,95,48,0.0205054127680963,0,Perfect,Certified,Pass,60,83,6.8,4.8,Good Standing
PO-20249385,Palm Oil,Asia_Tech_3,Region_Asia_Pacific,Malaysia,Air,209998,55,,Low,Safe Zone,A,Stable,87,95,0,0,On Time,98,79,0.0112779074305519,0,Perfect,Certified,Pass,54,99,2.9,10.0,Good Standing
PO-20249386,Bananas/Fruit,US_Supply_Co_2,Region_US_East,Panama,Land,253727,22,,Low,Safe Zone,AAA,Stable,82,92,0,0,On Time,95,36,0.0248668439291125,0,Perfect,Certified,Pass,95,63,6.0,7.2,Good Standing
PO-20249387,Furniture,Euro_Ind_3,Region_EU_Central,Italy,Air,450718,16,,Low,Safe Zone,AAA,Stable,42,94,0,0,On Time,96,68,0.0224435476200464,0,Perfect,Certified,Pass,45,84,9.2,6.9,Good Standing
PO-20249388,Auto Parts,Euro_Ind_2,Region_EU_Central,Sweden,Sea,390200,6,,Low,Safe Zone,BBB,Stable,78,96,0,0,On Time,97,46,0.0114082077937055,0,Perfect,Certified,Pass,73,97,5.7,5.6,Good Standing
PO-20249389,Copper,LatAm_Logistics_2,Region_LatAm_South,Chile,Air,423138,60,,Low,Safe Zone,A,Stable,75,102,0,0,On Time,98,66,0.0283218926421063,0,Perfect,Pending,Pass,52,59,3.6,3.3,Lack of Transparency
PO-20249390,Lithium Batteries,LatAm_Logistics_4,Region_LatAm_South,Chile,Sea,212316,77,Sanctions,High,Flood Plain,A,Stable,84,95,1,9,Port Congestion,94,67,0.012678114597662,0,Perfect,Certified,Pass,76,89,1.9,5.4,Good Standing
PO-20249391,Textiles,LatAm_Logistics_3,Region_LatAm_South,Peru,Sea,273556,42,,Low,Safe Zone,A,Stable,51,92,0,0,On Time,99,40,0.0130427247242721,0,Perfect,Certified,Pass,88,96,9.4,9.7,Good Standing
PO-20249392,Consumer Electronics,Asia_Tech_7,Region_Asia_Pacific,China,Sea,362611,28,,Low,Safe Zone,BBB,Stable,46,92,0,0,On Time,95,64,0.024551820682795,0,Perfect,Certified,Pass,75,73,1.7,3.2,Lack of Transparency
PO-20249393,Steel Rolls,Asia_Tech_4,Region_Asia_Pacific,South Korea,Sea,234709,44,,Low,Safe Zone,AAA,Stable,80,107,0,0,On Time,97,64,0.0071241919380614,0,Perfect,Certified,Pass,44,84,3.9,8.5,Good Standing
PO-20249394,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Sea,93788,89,Sanctions,High,Monsoon Region,BBB,Stable,55,100,1,15,Customs Hold,98,60,0.0029925163029705,0,Perfect,Certified,Pass,88,89,5.1,3.0,Pricing Conflict
PO-20249395,Fish/Seafood,Afro_Trade_1,Region_Africa_West,Senegal,Sea,162745,98,Trade Tariffs,High,Wildfire Zone,AA,Stable,61,100,0,0,On Time,99,37,0.0092402783523231,0,Perfect,Certified,Pass,73,83,8.0,6.2,Good Standing
PO-20249396,Auto Parts,Euro_Ind_5,Region_EU_Central,Germany,Sea,487319,23,,Low,Safe Zone,A,Stable,78,100,0,0,On Time,100,82,0.0185838192705097,0,Perfect,Certified,Pass,83,77,5.7,1.3,Pricing Conflict
PO-20249397,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ghana,Sea,244597,100,Border Closure,High,Typhoon Belt,C,High Debt Ratio,53,99,1,3,Customs Hold,95,73,0.0382662698281528,1,Fermentation Issue,Pending,Pass,71,97,1.6,4.1,Good Standing
PO-20249398,Consumer Electronics,Asia_Tech_4,Region_Asia_Pacific,South Korea,Sea,290380,46,,Low,Safe Zone,AA,Stable,53,101,0,0,On Time,100,42,0.0265839982121222,0,Perfect,Pending,Pass,100,93,2.3,1.2,Lack of Transparency
PO-20249399,Wood/Lumber,Afro_Trade_2,Region_Africa_West,Cameroon,Air,370384,94,Border Closure,High,Typhoon Belt,A,Stable,74,99,1,17,Labor Strike,97,75,0.0011000592573549,0,Perfect,Certified,Pass,93,68,8.1,3.7,Slow Response
PO-20249400,Textiles,LatAm_Logistics_2,Region_LatAm_South,Peru,Sea,69758,81,Trade Tariffs,High,Monsoon Region,A,Stable,81,106,0,0,On Time,98,68,0.0137757088625688,0,Perfect,Certified,Pass,69,97,7.2,8.1,Good Standing
PO-20249401,Crude Oil,Afro_Trade_3,Region_Africa_West,Nigeria,Air,276819,79,Border Closure,High,Earthquake Fault,BBB,Stable,46,106,1,8,Machinery Breakdown,99,46,0.0144747402318886,0,Perfect,Certified,Pass,48,77,4.7,9.9,Good Standing
PO-20249402,Industrial Machinery,Euro_Ind_1,Region_EU_Central,Sweden,Sea,315809,22,,Low,Safe Zone,BBB,Stable,89,102,1,8,Labor Strike,97,72,0.0215427053294521,0,Perfect,Certified,Pass,90,70,2.0,1.9,Contract Dispute
PO-20249403,Wood/Lumber,US_Supply_Co_1,Region_US_East,Canada,Air,383144,25,,Low,Safe Zone,BB,Credit Downgrade,50,97,0,0,On Time,97,61,0.0167600067098788,0,Perfect,Certified,Pass,90,117,8.8,5.6,Good Standing
PO-20249404,Flowers/Agri,LatAm_Logistics_4,Region_LatAm_South,Colombia,Air,238896,71,Civil Unrest,High,Flood Plain,A,Stable,52,101,1,8,Labor Strike,97,35,0.0136185042138392,0,Perfect,Certified,Pass,61,82,8.7,5.3,Good Standing
PO-20249405,Flowers/Agri,LatAm_Logistics_3,Region_LatAm_South,Colombia,Air,44061,72,Border Closure,High,Wildfire Zone,AA,Stable,52,100,0,0,On Time,99,60,0.0083627007065261,0,Perfect,Certified,Pass,75,102,2.8,5.8,Good Standing
PO-20249406,Steel Rolls,Euro_Ind_2,Region_EU_Central,Sweden,Sea,108713,20,,Low,Safe Zone,BBB,Stable,65,90,0,0,On Time,99,75,0.0019216234940022,0,Perfect,Certified,Pass,88,64,5.7,1.8,Lack of Transparency
PO-20249407,Copper,Euro_Ind_1,Region_EU_Central,Poland,Sea,324861,15,,Low,Safe Zone,C,Pending Lawsuit,87,102,0,0,On Time,100,61,0.0005853505616601,0,Perfect,Certified,Pass,96,73,9.4,6.1,Good Standing
PO-20249408,Steel Rolls,Euro_Ind_3,Region_EU_Central,Germany,Air,426922,29,,Low,Safe Zone,BBB,Stable,58,99,0,0,On Time,96,72,0.0022106454750813,0,Perfect,Certified,Pass,66,75,6.2,9.7,Good Standing
PO-20249409,Consumer Electronics,Asia_Tech_1,Region_Asia_Pacific,China,Air,322334,29,,Low,Safe Zone,AA,Stable,80,94,0,0,On Time,96,45,0.0125453615948608,0,Perfect,Certified,Pass,90,74,9.9,2.0,Pricing Conflict
PO-20249410,Microchips,Asia_Tech_4,Region_Asia_Pacific,Malaysia,Sea,253279,43,,Low,Safe Zone,A,Stable,63,95,1,16,Machinery Breakdown,98,57,0.007188858936747,0,Perfect,Certified,Pass,65,68,6.1,6.4,Good Standing
PO-20249411,Auto Parts,Euro_Ind_3,Region_EU_Central,Poland,Sea,194312,10,,Low,Safe Zone,AA,Stable,51,91,0,0,On Time,97,48,0.0088829951424472,0,Perfect,Certified,Pass,73,68,2.5,4.5,Good Standing
PO-20249412,Lithium Batteries,LatAm_Logistics_1,Region_LatAm_South,Argentina,Air,311529,51,,Low,Safe Zone,BBB,Stable,78,93,0,0,On Time,98,53,0.0171754269418365,0,Perfect,Certified,Pass,93,69,3.8,3.7,Lack of Transparency
PO-20249413,Chemicals,Euro_Ind_2,Region_EU_Central,Germany,Air,149085,28,,Low,Safe Zone,C,Pending Lawsuit,66,106,1,3,Port Congestion,99,88,0.0103599258542343,0,Perfect,Certified,Pass,64,77,7.8,7.0,Good Standing
PO-20249414,Wood/Lumber,US_Supply_Co_5,Region_US_East,Canada,Air,223746,11,,Low,Safe Zone,AA,Stable,60,106,0,0,On Time,96,71,0.0066722497503479,0,Perfect,Certified,Pass,52,86,7.1,3.2,Pricing Conflict
PO-20249415,Textiles,LatAm_Logistics_3,Region_LatAm_South,Peru,Air,392919,79,Trade Tariffs,High,Wildfire Zone,C,High Debt Ratio,50,102,1,9,Raw Material Shortage,97,71,0.0080868264800275,0,Perfect,Certified,Pass,90,98,4.7,3.8,Pricing Conflict
PO-20249416,Textiles,Euro_Ind_5,Region_EU_Central,Spain,Air,489665,28,,Low,Safe Zone,BB,High Debt Ratio,72,101,0,0,On Time,99,69,0.0157077415554571,0,Perfect,Certified,Pass,73,99,1.7,6.5,Good Standing
PO-20249417,Raw Materials,US_Supply_Co_2,Region_US_East,Canada,Air,13326,21,,Low,Safe Zone,A,Stable,32,97,0,0,On Time,99,57,0.0264646843570722,0,Perfect,Pending,Pass,77,78,3.8,4.1,Good Standing
PO-20249418,Crude Oil,Afro_Trade_2,Region_Africa_West,Nigeria,Air,379219,71,Border Closure,High,Wildfire Zone,BBB,Stable,37,105,0,0,On Time,98,68,0.0243063736957018,0,Perfect,Certified,Pass,37,86,4.2,6.0,Good Standing
PO-20249419,Crude Oil,Afro_Trade_3,Region_Africa_West,Nigeria,Air,114854,100,Trade Tariffs,High,Typhoon Belt,AA,Stable,77,103,0,0,On Time,100,40,0.0238312612434352,0,Perfect,Certified,Pass,84,96,9.4,5.6,Good Standing
PO-20249420,Rubber,Asia_Tech_2,Region_Asia_Pacific,Malaysia,Air,454135,30,,Low,Safe Zone,AA,Stable,48,97,0,0,On Time,97,46,0.0092200085193161,0,Perfect,Certified,Pass,60,83,3.8,3.5,Management Change
PO-20249421,Flowers/Agri,Euro_Ind_2,Region_EU_Central,Netherlands,Air,175970,30,,Low,Safe Zone,BB,Credit Downgrade,55,106,0,0,On Time,95,45,0.0065608716480809,0,Perfect,Certified,Pass,88,76,2.6,1.4,Lack of Transparency
PO-20249422,Chemicals,Euro_Ind_1,Region_EU_Central,Netherlands,Air,374100,31,,Low,Safe Zone,BBB,Stable,30,93,0,0,On Time,99,63,0.0221378630523045,0,Perfect,Certified,Pass,74,93,7.4,7.5,Good Standing
PO-20249423,Steel Rolls,Euro_Ind_2,Region_EU_Central,Germany,Air,383749,33,,Low,Safe Zone,C,Credit Downgrade,54,102,0,0,On Time,98,62,0.0074868105993639,0,Perfect,Certified,Pass,106,77,1.3,2.7,Lack of Transparency
PO-20249424,Steel Rolls,Asia_Tech_2,Region_Asia_Pacific,China,Sea,180160,15,,Low,Safe Zone,A,Stable,71,106,1,17,Machinery Breakdown,97,58,0.021182189603871,0,Perfect,Pending,Pass,81,67,2.7,2.7,Contract Dispute
PO-20249425,Copper,LatAm_Logistics_2,Region_LatAm_South,Peru,Sea,327459,78,Civil Unrest,High,Earthquake Fault,C,Liquidity Crisis,31,103,1,12,Customs Hold,99,46,0.0233195348335747,0,Perfect,Certified,Pass,74,96,1.9,7.3,Good Standing
PO-20249426,Bananas/Fruit,US_Supply_Co_2,Region_US_East,Panama,Land,133300,17,,Low,Safe Zone,A,Stable,60,97,0,0,On Time,97,62,0.0042962577777963,0,Perfect,Certified,Fail,89,69,5.6,3.1,Contract Dispute
PO-20249427,Auto Parts,Euro_Ind_5,Region_EU_Central,Sweden,Air,320649,25,,Low,Safe Zone,AA,Stable,35,108,0,0,On Time,95,60,0.0067557461343547,0,Perfect,Certified,Pass,66,80,7.5,3.7,Management Change
PO-20249428,Electronics,Asia_Tech_3,Region_Asia_Pacific,Thailand,Air,26062,31,,Low,Safe Zone,C,Pending Lawsuit,59,99,1,5,Port Congestion,93,71,0.0134755966059331,0,Perfect,Certified,Pass,81,81,6.9,3.9,Contract Dispute
PO-20249429,Seafood,US_Supply_Co_1,Region_US_East,Panama,Land,71283,23,,Low,Safe Zone,A,Stable,72,101,0,0,On Time,99,56,0.0059795973516648,0,Perfect,Certified,Pass,60,85,4.0,9.4,Good Standing
PO-20249430,Gold/Silver,LatAm_Logistics_1,Region_LatAm_South,Peru,Sea,338079,63,Border Closure,Low,Safe Zone,BBB,Stable,76,105,1,12,Labor Strike,100,66,0.0064069415879482,0,Perfect,Certified,Pass,85,78,1.4,5.4,Good Standing
PO-20249431,Coffee Beans,LatAm_Logistics_1,Region_LatAm_South,Colombia,Air,459639,86,Sanctions,High,Wildfire Zone,C,High Debt Ratio,45,102,0,0,On Time,93,73,0.0067971740694241,0,Perfect,Certified,Pass,65,75,4.1,5.3,Good Standing
PO-20249432,Textiles,LatAm_Logistics_4,Region_LatAm_South,Peru,Sea,249506,68,Trade Tariffs,Low,Safe Zone,AAA,Stable,87,96,0,0,On Time,96,53,0.0227457440632664,0,Perfect,Certified,Pass,83,94,9.9,3.8,Contract Dispute
PO-20249433,Agri Products,Euro_Ind_1,Region_EU_Central,Spain,Sea,245342,8,,Low,Safe Zone,BBB,Stable,42,102,0,0,On Time,100,69,0.0123779578326411,0,Perfect,Certified,Pass,46,72,3.6,9.6,Good Standing
PO-20249434,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Argentina,Air,368077,77,Trade Tariffs,High,Wildfire Zone,C,Credit Downgrade,33,93,0,0,On Time,100,35,0.0012832069927079,0,Perfect,Certified,Pass,106,88,5.3,2.3,Pricing Conflict
PO-20249435,Consumer Electronics,Asia_Tech_5,Region_Asia_Pacific,South Korea,Sea,402031,40,,Low,Safe Zone,AA,Stable,38,104,1,20,Port Congestion,98,51,0.0120450171089356,0,Perfect,Certified,Pass,62,82,5.3,5.4,Good Standing
PO-20249436,Auto Parts,Asia_Tech_3,Region_Asia_Pacific,Thailand,Air,428601,52,,Low,Safe Zone,AAA,Stable,45,96,0,0,On Time,98,58,0.0159803432200354,0,Perfect,Certified,Pass,71,86,7.2,2.6,Contract Dispute
PO-20249437,Leather,Euro_Ind_4,Region_EU_Central,Italy,Sea,269927,7,,Low,Safe Zone,BB,Liquidity Crisis,45,99,1,10,Machinery Breakdown,97,36,0.0179140834006876,0,Perfect,Pending,Pass,66,89,3.5,6.5,Good Standing
PO-20249438,Soybeans,LatAm_Logistics_2,Region_LatAm_South,Argentina,Sea,49189,61,Sanctions,Low,Safe Zone,C,Credit Downgrade,62,94,0,0,On Time,98,75,0.0151412113881187,0,Perfect,Certified,Pass,76,99,1.6,8.7,Good Standing
PO-20249439,Textiles,Euro_Ind_2,Region_EU_Central,Italy,Air,190670,9,,Low,Safe Zone,AAA,Stable,45,105,0,0,On Time,96,58,0.0090622885964076,0,Perfect,Certified,Pass,71,109,7.5,7.4,Good Standing
PO-20249440,Raw Cotton,Asia_Tech_2,Region_Asia_Pacific,India,Sea,238622,48,,Low,Safe Zone,AAA,Stable,38,100,0,0,On Time,96,26,0.0042725315826894,0,Perfect,Certified,Pass,62,96,4.9,3.2,Contract Dispute
PO-20249441,Fish/Seafood,Afro_Trade_3,Region_Africa_West,Senegal,Air,117899,71,Port Strike,High,Typhoon Belt,A,Stable,83,102,0,0,On Time,100,58,0.0227039120043297,0,Perfect,Certified,Pass,63,87,3.6,4.9,Good Standing
PO-20249442,Textiles,LatAm_Logistics_3,Region_LatAm_South,Peru,Air,388672,79,Trade Tariffs,High,Typhoon Belt,BB,Pending Lawsuit,72,103,1,19,Labor Strike,97,67,0.0042943262216269,0,Perfect,Certified,Pass,62,83,9.5,9.5,Good Standing
PO-20249443,Aerospace Parts,Euro_Ind_2,Region_EU_Central,France,Air,220247,4,,Low,Safe Zone,A,Stable,50,103,0,0,On Time,95,69,0.0065092783424526,0,Perfect,Certified,Pass,35,93,2.6,8.8,Good Standing
PO-20249444,Medical Devices,US_Supply_Co_5,Region_US_East,USA,Air,187680,0,,Low,Safe Zone,BBB,Stable,68,99,1,14,Customs Hold,98,54,0.0176883894698071,0,Perfect,Certified,Pass,74,93,4.0,9.7,Good Standing
PO-20249445,Rubber,Asia_Tech_5,Region_Asia_Pacific,Thailand,Air,35654,28,,Low,Safe Zone,A,Stable,75,103,1,18,Raw Material Shortage,100,98,0.004664857300877,0,Perfect,Certified,Pass,85,86,10.0,9.3,Good Standing
PO-20249446,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Cameroon,Air,138543,100,Civil Unrest,High,Monsoon Region,A,Stable,87,103,0,0,On Time,93,68,0.0106856485982998,0,Perfect,Certified,Pass,68,83,3.6,4.4,Good Standing
PO-20249447,Electronics,Euro_Ind_4,Region_EU_Central,Netherlands,Sea,428984,11,,Low,Safe Zone,AA,Stable,85,97,0,0,On Time,96,68,0.0127762159355858,0,Perfect,Certified,Pass,94,102,4.4,9.9,Good Standing
PO-20249448,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Sea,86892,88,Civil Unrest,High,Flood Plain,C,Credit Downgrade,51,99,1,4,Customs Hold,96,66,0.0180704775894837,0,Perfect,Certified,Pass,67,89,7.3,2.2,Management Change
PO-20249449,Crude Oil,Afro_Trade_2,Region_Africa_West,Nigeria,Air,417153,100,Border Closure,High,Typhoon Belt,AA,Stable,35,100,1,3,Machinery Breakdown,100,46,0.0136550678719716,0,Perfect,Certified,Pass,78,74,3.6,5.2,Good Standing
PO-20249450,Copper,LatAm_Logistics_3,Region_LatAm_South,Chile,Sea,225300,66,Border Closure,Low,Safe Zone,BB,Merger Uncertainty,55,103,0,0,On Time,97,61,0.0139099181563465,0,Perfect,Certified,Pass,89,93,2.0,2.3,Lack of Transparency
PO-20249451,Iron Ore,LatAm_Logistics_4,Region_LatAm_South,Brazil,Sea,333716,78,Port Strike,High,Typhoon Belt,C,High Debt Ratio,63,107,1,10,Raw Material Shortage,97,48,0.0075897676776052,0,Perfect,Certified,Pass,84,85,5.0,4.2,Good Standing
PO-20249452,Wood/Lumber,US_Supply_Co_2,Region_US_East,Canada,Land,373139,0,,Low,Safe Zone,A,Stable,48,107,0,0,On Time,99,66,0.0210887072235248,0,Perfect,Certified,Pass,72,66,1.9,5.3,Good Standing
PO-20249453,Medical Devices,US_Supply_Co_5,Region_US_East,Costa Rica,Air,214665,15,,Low,Safe Zone,BBB,Stable,31,106,1,15,Customs Hold,97,73,0.009429638043276,0,Perfect,Certified,Pass,62,87,6.9,1.2,Management Change
PO-20249454,Bananas/Fruit,US_Supply_Co_1,Region_US_East,Costa Rica,Air,121624,12,,Low,Safe Zone,A,Stable,47,101,0,0,On Time,97,62,0.0176803016477108,0,Perfect,Certified,Pass,78,87,7.6,7.9,Good Standing
PO-20249455,Wine/Beverage,Euro_Ind_4,Region_EU_Central,France,Air,483465,3,,Low,Safe Zone,A,Stable,42,98,0,0,On Time,96,43,0.0219249608481036,0,Perfect,Certified,Pass,83,98,4.3,7.4,Good Standing
PO-20249456,Soybeans,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,466801,77,Sanctions,High,Typhoon Belt,AAA,Stable,33,94,1,14,Machinery Breakdown,100,49,0.0053189215713138,0,Perfect,Certified,Pass,64,90,4.9,7.1,Good Standing
PO-20249457,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Sea,296260,68,Civil Unrest,Low,Safe Zone,BBB,Stable,54,104,1,6,Customs Hold,96,69,0.0029203916131997,0,Perfect,Certified,Pass,91,77,2.6,8.7,Good Standing
PO-20249458,Textiles,Euro_Ind_4,Region_EU_Central,Spain,Air,279758,24,,Low,Safe Zone,AAA,Stable,47,102,0,0,On Time,96,61,0.0064666215840805,0,Perfect,Certified,Pass,64,73,7.0,9.5,Good Standing
PO-20249459,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ghana,Sea,237450,100,Trade Tariffs,High,Typhoon Belt,A,Stable,74,106,1,9,Customs Hold,95,74,0.0151474931202182,0,Perfect,Certified,Pass,68,101,7.3,2.4,Lack of Transparency
PO-20249460,Furniture,Euro_Ind_3,Region_EU_Central,Italy,Air,405521,30,,Low,Safe Zone,AA,Stable,36,97,0,0,On Time,98,73,0.014904870504285,0,Perfect,Certified,Pass,94,89,5.9,7.3,Good Standing
PO-20249461,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Air,57297,83,Sanctions,High,Earthquake Fault,BBB,Stable,49,90,1,8,Raw Material Shortage,95,67,0.0032724132848998,0,Perfect,Certified,Pass,81,80,1.0,3.2,Management Change
PO-20249462,Steel Rolls,Euro_Ind_3,Region_EU_Central,Sweden,Air,161920,24,,Low,Safe Zone,BB,Pending Lawsuit,66,97,0,0,On Time,99,58,0.0236618151032283,0,Perfect,Certified,Pass,76,85,3.5,5.0,Good Standing
PO-20249463,Wood/Lumber,US_Supply_Co_3,Region_US_East,Canada,Air,486193,0,,Low,Safe Zone,AA,Stable,86,95,0,0,On Time,99,51,0.0220503425458688,0,Perfect,Certified,Pass,70,88,2.7,7.2,Good Standing
PO-20249464,Flowers/Agri,Euro_Ind_3,Region_EU_Central,Netherlands,Air,13018,16,,Low,Safe Zone,BB,Credit Downgrade,38,99,0,0,On Time,98,77,0.0008684838235778,0,Perfect,Certified,Pass,67,85,9.8,2.2,Lack of Transparency
PO-20249465,Textiles,Asia_Tech_7,Region_Asia_Pacific,Vietnam,Sea,437454,37,,Low,Safe Zone,BBB,Stable,67,94,1,17,Machinery Breakdown,100,33,0.0018233367343273,0,Perfect,Certified,Pass,88,83,5.3,2.1,Lack of Transparency
PO-20249466,Seafood,US_Supply_Co_1,Region_US_East,Panama,Air,464162,4,,Low,Safe Zone,C,Merger Uncertainty,40,93,0,0,On Time,95,49,0.018794220218994,0,Perfect,Certified,Pass,67,82,3.1,2.5,Contract Dispute
PO-20249467,Chemicals,Euro_Ind_5,Region_EU_Central,France,Air,401781,37,,Low,Safe Zone,BBB,Stable,67,95,1,11,Port Congestion,97,52,0.0097742439837888,0,Perfect,Certified,Pass,94,90,8.9,4.8,Good Standing
PO-20249468,Crude Oil,Afro_Trade_1,Region_Africa_West,Nigeria,Sea,58394,89,Sanctions,High,Earthquake Fault,A,Stable,83,101,1,19,Machinery Breakdown,97,80,0.0062509336937215,0,Perfect,Certified,Pass,83,69,5.7,3.9,Pricing Conflict
PO-20249469,Fish/Seafood,Afro_Trade_3,Region_Africa_West,Senegal,Air,455417,80,Civil Unrest,High,Monsoon Region,A,Stable,73,108,1,4,Port Congestion,99,50,0.0048306091125751,0,Perfect,Certified,Pass,83,101,1.2,7.7,Good Standing
PO-20249470,Chemicals,Afro_Trade_2,Region_Africa_West,Senegal,Sea,254472,100,Civil Unrest,High,Monsoon Region,A,Stable,30,102,1,11,Raw Material Shortage,100,39,0.0117910251911157,0,Perfect,Certified,Pass,94,80,6.3,2.6,Contract Dispute
PO-20249471,Lithium Batteries,LatAm_Logistics_4,Region_LatAm_South,Chile,Air,99995,60,,Low,Safe Zone,BB,Pending Lawsuit,55,99,0,0,On Time,99,63,0.0233485419115182,0,Perfect,Certified,Pass,64,85,9.6,8.5,Good Standing
